% Moku:SpectrumAnalyzer
% Input 1 - AC coupling, 50 Ohm impedance, 1 Vpp range
% Input 2 - AC coupling, 1 MOhm impedance, 1 Vpp range
% Start freq 1.00 kHz, stop freq 100.00 kHz, RBW 205.4 Hz (Min mode), Blackman-Harris window, Video filter off, 100 averages
% Internal 10 MHz clock
% Acquired 2020-10-05 T 12:07:28 -0400
% Frequency (Hz), Input 1 (dBm/Hz), Input 2 (dBm/Hz)
9.196593115727e+02, -8.345880e+01, -1.201806e+02
1.021384571989e+03, -8.300894e+01, -1.204274e+02
1.123109832406e+03, -8.314429e+01, -1.208284e+02
1.224835092823e+03, -8.247726e+01, -1.210309e+02
1.326560353239e+03, -8.249318e+01, -1.210316e+02
1.428285613656e+03, -8.287730e+01, -1.213969e+02
1.530010874073e+03, -8.276638e+01, -1.225983e+02
1.631736134489e+03, -8.232915e+01, -1.225630e+02
1.733461394906e+03, -8.201658e+01, -1.220049e+02
1.835186655323e+03, -8.264468e+01, -1.220784e+02
1.936911915739e+03, -8.429772e+01, -1.221033e+02
2.038637176156e+03, -8.446142e+01, -1.218231e+02
2.140362436573e+03, -8.440072e+01, -1.222210e+02
2.242087696989e+03, -8.320823e+01, -1.226936e+02
2.343812957406e+03, -8.259454e+01, -1.226466e+02
2.445538217823e+03, -8.317069e+01, -1.222813e+02
2.547263478239e+03, -8.290281e+01, -1.214880e+02
2.648988738656e+03, -8.346084e+01, -1.219012e+02
2.750713999073e+03, -8.318760e+01, -1.228022e+02
2.852439259489e+03, -8.284306e+01, -1.227446e+02
2.954164519906e+03, -8.316346e+01, -1.230174e+02
3.055889780323e+03, -8.233183e+01, -1.226145e+02
3.157615040739e+03, -8.266237e+01, -1.224033e+02
3.259340301156e+03, -8.210384e+01, -1.225888e+02
3.361065561573e+03, -8.177763e+01, -1.226777e+02
3.462790821989e+03, -8.234690e+01, -1.226517e+02
3.564516082406e+03, -8.263077e+01, -1.238663e+02
3.666241342823e+03, -8.280835e+01, -1.236006e+02
3.767966603239e+03, -8.272604e+01, -1.230750e+02
3.869691863656e+03, -7.657383e+01, -1.195366e+02
3.971417124073e+03, -7.322330e+01, -1.172324e+02
4.073142384489e+03, -7.550468e+01, -1.198466e+02
4.174867644906e+03, -8.157075e+01, -1.229643e+02
4.276592905323e+03, -8.191750e+01, -1.239202e+02
4.378318165739e+03, -8.188491e+01, -1.237157e+02
4.480043426156e+03, -8.263624e+01, -1.231872e+02
4.581768686573e+03, -8.368349e+01, -1.236051e+02
4.683493946989e+03, -8.337800e+01, -1.234965e+02
4.785219207406e+03, -8.293303e+01, -1.235190e+02
4.886944467823e+03, -8.214410e+01, -1.239740e+02
4.988669728239e+03, -8.233992e+01, -1.251678e+02
5.090394988656e+03, -8.229291e+01, -1.250583e+02
5.192120249073e+03, -8.237572e+01, -1.247741e+02
5.293845509489e+03, -8.334383e+01, -1.249174e+02
5.395570769906e+03, -8.313601e+01, -1.245614e+02
5.497296030323e+03, -8.253760e+01, -1.243574e+02
5.599021290739e+03, -8.323423e+01, -1.250918e+02
5.700746551156e+03, -8.297872e+01, -1.244474e+02
5.802471811573e+03, -8.259553e+01, -1.239337e+02
5.904197071989e+03, -8.285399e+01, -1.243357e+02
6.005922332406e+03, -8.356005e+01, -1.246212e+02
6.107647592823e+03, -8.366566e+01, -1.247702e+02
6.209372853239e+03, -8.409635e+01, -1.249976e+02
6.311098113656e+03, -8.380440e+01, -1.248119e+02
6.412823374073e+03, -8.374907e+01, -1.246146e+02
6.514548634489e+03, -8.418964e+01, -1.245765e+02
6.616273894906e+03, -8.395024e+01, -1.249022e+02
6.717999155323e+03, -8.423406e+01, -1.251685e+02
6.819724415739e+03, -8.434316e+01, -1.258300e+02
6.921449676156e+03, -8.329627e+01, -1.246671e+02
7.023174936573e+03, -8.374824e+01, -1.245716e+02
7.124900196989e+03, -8.335201e+01, -1.252273e+02
7.226625457406e+03, -8.418523e+01, -1.257600e+02
7.328350717823e+03, -8.422888e+01, -1.264215e+02
7.430075978239e+03, -8.425627e+01, -1.262399e+02
7.531801238656e+03, -8.447658e+01, -1.258719e+02
7.633526499073e+03, -8.462591e+01, -1.256594e+02
7.735251759489e+03, -8.461796e+01, -1.250685e+02
7.836977019906e+03, -8.442815e+01, -1.229226e+02
7.938702280323e+03, -8.326668e+01, -1.214931e+02
8.040427540739e+03, -8.505826e+01, -1.222346e+02
8.142152801156e+03, -8.612012e+01, -1.255714e+02
8.243878061573e+03, -8.526166e+01, -1.269111e+02
8.345603321989e+03, -8.410941e+01, -1.274743e+02
8.447328582406e+03, -8.490542e+01, -1.267976e+02
