% Moku:SpectrumAnalyzer
% Input 1 - AC coupling, 50 Ohm impedance, 1 Vpp range
% Input 2 - AC coupling, 1 MOhm impedance, 1 Vpp range
% Start freq 10 Hz, stop freq 1.00 kHz, RBW 2.070 Hz (Min mode), Blackman-Harris window, Video filter off, 100 averages
% Internal 10 MHz clock
% Acquired 2020-10-05 T 11:49:28 -0400
% Frequency (Hz), Input 1 (dBm/Hz), Input 2 (dBm/Hz)
4.289591664909e+00, -1.013418e+02, -1.017090e+02
5.315047919109e+00, -1.031633e+02, -1.024132e+02
6.340504173310e+00, -1.032049e+02, -1.026679e+02
7.365960427510e+00, -1.034698e+02, -1.034286e+02
8.391416681710e+00, -1.046887e+02, -1.043471e+02
9.416872935910e+00, -1.044778e+02, -1.045253e+02
1.044232919011e+01, -1.054416e+02, -1.042108e+02
1.146778544431e+01, -1.063461e+02, -1.047160e+02
1.249324169851e+01, -1.062394e+02, -1.054358e+02
1.351869795271e+01, -1.067856e+02, -1.056287e+02
1.454415420691e+01, -1.068841e+02, -1.052033e+02
1.556961046111e+01, -1.065969e+02, -1.055438e+02
1.659506671531e+01, -1.070319e+02, -1.067075e+02
1.762052296951e+01, -1.077037e+02, -1.062854e+02
1.864597922371e+01, -1.083247e+02, -1.062580e+02
1.967143547791e+01, -1.079116e+02, -1.067189e+02
2.069689173211e+01, -1.078090e+02, -1.075028e+02
2.172234798631e+01, -1.077494e+02, -1.079502e+02
2.274780424051e+01, -1.081826e+02, -1.078908e+02
2.377326049471e+01, -1.089214e+02, -1.085485e+02
2.479871674891e+01, -1.088669e+02, -1.091388e+02
2.582417300311e+01, -1.082776e+02, -1.079516e+02
2.684962925731e+01, -1.076001e+02, -1.081336e+02
2.787508551152e+01, -1.086168e+02, -1.080990e+02
2.890054176572e+01, -1.091053e+02, -1.088711e+02
2.992599801992e+01, -1.090892e+02, -1.089207e+02
3.095145427412e+01, -1.092135e+02, -1.094017e+02
3.197691052832e+01, -1.099595e+02, -1.094262e+02
3.300236678252e+01, -1.090846e+02, -1.094950e+02
3.402782303672e+01, -1.092665e+02, -1.103389e+02
3.505327929092e+01, -1.103459e+02, -1.097275e+02
3.607873554512e+01, -1.107604e+02, -1.100132e+02
3.710419179932e+01, -1.094191e+02, -1.099151e+02
3.812964805352e+01, -1.092501e+02, -1.093484e+02
3.915510430772e+01, -1.100878e+02, -1.094614e+02
4.018056056192e+01, -1.106212e+02, -1.092312e+02
4.120601681612e+01, -1.107117e+02, -1.089956e+02
4.223147307032e+01, -1.113090e+02, -1.094157e+02
4.325692932452e+01, -1.116120e+02, -1.102019e+02
4.428238557872e+01, -1.120532e+02, -1.094479e+02
4.530784183292e+01, -1.117224e+02, -1.095928e+02
4.633329808712e+01, -1.118360e+02, -1.101714e+02
4.735875434132e+01, -1.111920e+02, -1.097555e+02
4.838421059552e+01, -1.102897e+02, -1.105248e+02
4.940966684972e+01, -1.107789e+02, -1.113685e+02
5.043512310392e+01, -1.111353e+02, -1.103824e+02
5.146057935812e+01, -1.115680e+02, -1.104400e+02
5.248603561232e+01, -1.111622e+02, -1.103921e+02
5.351149186652e+01, -1.121189e+02, -1.103860e+02
5.453694812072e+01, -1.116083e+02, -1.108972e+02
5.556240437492e+01, -1.117712e+02, -1.115772e+02
5.658786062912e+01, -1.117982e+02, -1.110684e+02
5.761331688332e+01, -1.071323e+02, -1.108869e+02
5.863877313752e+01, -9.530653e+01, -1.074001e+02
5.966422939172e+01, -9.034287e+01, -1.029355e+02
6.068968564592e+01, -9.138805e+01, -1.040341e+02
6.171514190012e+01, -9.860834e+01, -1.098059e+02
6.274059815432e+01, -1.102388e+02, -1.113212e+02
6.376605440852e+01, -1.114383e+02, -1.112805e+02
6.479151066272e+01, -1.113719e+02, -1.112988e+02
6.581696691693e+01, -1.116687e+02, -1.113141e+02
6.684242317113e+01, -1.118430e+02, -1.119502e+02
6.786787942533e+01, -1.120285e+02, -1.121275e+02
6.889333567953e+01, -1.131354e+02, -1.111730e+02
6.991879193373e+01, -1.132104e+02, -1.111401e+02
7.094424818793e+01, -1.121804e+02, -1.115000e+02
7.196970444213e+01, -1.114813e+02, -1.117890e+02
7.299516069633e+01, -1.116587e+02, -1.121334e+02
7.402061695053e+01, -1.122414e+02, -1.121353e+02
7.504607320473e+01, -1.118134e+02, -1.122560e+02
7.607152945893e+01, -1.115761e+02, -1.121002e+02
7.709698571313e+01, -1.111819e+02, -1.123204e+02
7.812244196733e+01, -1.117600e+02, -1.118426e+02
7.914789822153e+01, -1.122358e+02, -1.124389e+02
8.017335447573e+01, -1.121266e+02, -1.127713e+02
8.119881072993e+01, -1.122198e+02, -1.125577e+02
8.222426698413e+01, -1.127795e+02, -1.117287e+02
8.324972323833e+01, -1.122036e+02, -1.120237e+02
8.427517949253e+01, -1.123558e+02, -1.126230e+02
8.530063574673e+01, -1.130005e+02, -1.124990e+02
8.632609200093e+01, -1.127361e+02, -1.132451e+02
8.735154825513e+01, -1.131753e+02, -1.134638e+02
8.837700450933e+01, -1.129306e+02, -1.127659e+02
8.940246076353e+01, -1.129471e+02, -1.117509e+02
