% Moku:SpectrumAnalyzer
% Input 1 - AC coupling, 50 Ohm impedance, 1 Vpp range
% Input 2 - AC coupling, 1 MOhm impedance, 1 Vpp range
% Start freq 10 Hz, stop freq 1.00 kHz, RBW 2.070 Hz (Min mode), Blackman-Harris window, Video filter off, 100 averages
% Internal 10 MHz clock
% Acquired 2020-10-05 T 11:41:28 -0400
% Frequency (Hz), Input 1 (dBm/Hz), Input 2 (dBm/Hz)
4.289591664909e+00, -9.742219e+01, -1.000553e+02
5.315047919109e+00, -9.787854e+01, -1.012498e+02
6.340504173310e+00, -9.797827e+01, -1.020126e+02
7.365960427510e+00, -9.686916e+01, -1.018766e+02
8.391416681710e+00, -9.675780e+01, -1.029896e+02
9.416872935910e+00, -9.594004e+01, -1.034403e+02
1.044232919011e+01, -9.521681e+01, -1.047842e+02
1.146778544431e+01, -9.520769e+01, -1.045359e+02
1.249324169851e+01, -9.481127e+01, -1.052627e+02
1.351869795271e+01, -9.580662e+01, -1.062973e+02
1.454415420691e+01, -9.525289e+01, -1.066191e+02
1.556961046111e+01, -9.439201e+01, -1.069330e+02
1.659506671531e+01, -9.291193e+01, -1.065724e+02
1.762052296951e+01, -9.068356e+01, -1.065088e+02
1.864597922371e+01, -8.837979e+01, -1.063933e+02
1.967143547791e+01, -8.821586e+01, -1.064384e+02
2.069689173211e+01, -9.056209e+01, -1.073706e+02
2.172234798631e+01, -9.159187e+01, -1.077164e+02
2.274780424051e+01, -9.182901e+01, -1.081625e+02
2.377326049471e+01, -9.108124e+01, -1.086148e+02
2.479871674891e+01, -9.049651e+01, -1.080376e+02
2.582417300311e+01, -8.988914e+01, -1.074225e+02
2.684962925731e+01, -9.022507e+01, -1.076473e+02
2.787508551152e+01, -8.965059e+01, -1.088891e+02
2.890054176572e+01, -8.926833e+01, -1.090478e+02
2.992599801992e+01, -8.883990e+01, -1.095451e+02
3.095145427412e+01, -8.758883e+01, -1.093526e+02
3.197691052832e+01, -8.671598e+01, -1.092625e+02
3.300236678252e+01, -8.775961e+01, -1.093390e+02
3.402782303672e+01, -8.808086e+01, -1.098461e+02
3.505327929092e+01, -8.820787e+01, -1.096038e+02
3.607873554512e+01, -8.773269e+01, -1.088495e+02
3.710419179932e+01, -8.813603e+01, -1.091838e+02
3.812964805352e+01, -8.737470e+01, -1.092819e+02
3.915510430772e+01, -8.726103e+01, -1.106001e+02
4.018056056192e+01, -8.785536e+01, -1.098002e+02
4.120601681612e+01, -8.792045e+01, -1.095758e+02
4.223147307032e+01, -8.769264e+01, -1.097144e+02
4.325692932452e+01, -8.658959e+01, -1.104086e+02
4.428238557872e+01, -8.530186e+01, -1.109692e+02
4.530784183292e+01, -8.579716e+01, -1.101522e+02
4.633329808712e+01, -8.736794e+01, -1.095083e+02
4.735875434132e+01, -8.779265e+01, -1.090838e+02
4.838421059552e+01, -8.812464e+01, -1.097853e+02
4.940966684972e+01, -8.792296e+01, -1.094253e+02
5.043512310392e+01, -8.730662e+01, -1.094300e+02
5.146057935812e+01, -8.751233e+01, -1.096784e+02
5.248603561232e+01, -8.748943e+01, -1.098898e+02
5.351149186652e+01, -8.671939e+01, -1.105645e+02
5.453694812072e+01, -8.636940e+01, -1.103101e+02
5.556240437492e+01, -8.521203e+01, -1.108009e+02
5.658786062912e+01, -8.545716e+01, -1.114343e+02
5.761331688332e+01, -8.291581e+01, -1.103694e+02
5.863877313752e+01, -7.325362e+01, -1.074561e+02
5.966422939172e+01, -6.842081e+01, -1.029027e+02
6.068968564592e+01, -6.948096e+01, -1.037716e+02
6.171514190012e+01, -7.671757e+01, -1.095882e+02
6.274059815432e+01, -8.575233e+01, -1.111016e+02
6.376605440852e+01, -8.544156e+01, -1.110364e+02
6.479151066272e+01, -8.511581e+01, -1.113816e+02
6.581696691693e+01, -8.550163e+01, -1.115990e+02
6.684242317113e+01, -8.544333e+01, -1.119214e+02
6.786787942533e+01, -8.495250e+01, -1.122988e+02
6.889333567953e+01, -8.570718e+01, -1.120624e+02
6.991879193373e+01, -8.621025e+01, -1.116503e+02
7.094424818793e+01, -8.481040e+01, -1.118827e+02
7.196970444213e+01, -8.099918e+01, -1.120047e+02
7.299516069633e+01, -7.946850e+01, -1.112384e+02
7.402061695053e+01, -7.766240e+01, -1.112777e+02
7.504607320473e+01, -7.411611e+01, -1.112558e+02
7.607152945893e+01, -7.384730e+01, -1.111649e+02
7.709698571313e+01, -7.482547e+01, -1.117866e+02
7.812244196733e+01, -7.887478e+01, -1.120696e+02
7.914789822153e+01, -8.512854e+01, -1.126849e+02
8.017335447573e+01, -8.586139e+01, -1.126164e+02
8.119881072993e+01, -8.550210e+01, -1.123851e+02
8.222426698413e+01, -8.485287e+01, -1.123284e+02
8.324972323833e+01, -8.453799e+01, -1.120607e+02
8.427517949253e+01, -8.533757e+01, -1.119519e+02
8.530063574673e+01, -8.638157e+01, -1.117694e+02
8.632609200093e+01, -8.599545e+01, -1.135211e+02
8.735154825513e+01, -8.496268e+01, -1.130031e+02
8.837700450933e+01, -8.462714e+01, -1.120075e+02
8.940246076353e+01, -8.487525e+01, -1.123133e+02
9.042791701773e+01, -8.558604e+01, -1.122255e+02
9.145337327193e+01, -8.484825e+01, -1.128796e+02
9.247882952613e+01, -8.454255e+01, -1.142981e+02
9.350428578033e+01, -8.368898e+01, -1.130015e+02
9.452974203453e+01, -8.273616e+01, -1.128834e+02
9.555519828873e+01, -8.250467e+01, -1.129724e+02
9.658065454293e+01, -8.303518e+01, -1.123010e+02
9.760611079713e+01, -8.303475e+01, -1.126449e+02
9.863156705133e+01, -8.335630e+01, -1.119003e+02
9.965702330553e+01, -8.096656e+01, -1.113308e+02
1.006824795597e+02, -8.194504e+01, -1.118553e+02
1.017079358139e+02, -8.375888e+01, -1.122056e+02
1.027333920681e+02, -8.432652e+01, -1.124587e+02
