% Moku:SpectrumAnalyzer
% Input 1 - AC coupling, 50 Ohm impedance, 1 Vpp range
% Input 2 - AC coupling, 1 MOhm impedance, 1 Vpp range
% Start freq 100 Hz, stop freq 10.00 kHz, RBW 19.56 Hz (Min mode), Blackman-Harris window, Video filter off, 100 averages
% Internal 10 MHz clock
% Acquired 2020-10-05 T 11:54:30 -0400
% Frequency (Hz), Input 1 (dBm/Hz), Input 2 (dBm/Hz)
9.881746437814e+01, -6.466312e+01, -1.133959e+02
1.085055844178e+02, -6.438785e+01, -1.131212e+02
1.181937044575e+02, -6.020480e+01, -1.139399e+02
1.278818244972e+02, -6.199125e+01, -1.145300e+02
1.375699445369e+02, -7.008796e+01, -1.144661e+02
1.472580645766e+02, -7.733063e+01, -1.150281e+02
1.569461846162e+02, -7.568207e+01, -1.150514e+02
1.666343046559e+02, -7.391876e+01, -1.157165e+02
1.763224246956e+02, -7.686517e+01, -1.149518e+02
1.860105447353e+02, -8.135937e+01, -1.148785e+02
1.956986647750e+02, -8.281870e+01, -1.154803e+02
2.053867848147e+02, -8.128316e+01, -1.162721e+02
2.150749048543e+02, -8.249654e+01, -1.164680e+02
2.247630248940e+02, -7.805157e+01, -1.161225e+02
2.344511449337e+02, -7.203152e+01, -1.157480e+02
2.441392649734e+02, -7.166665e+01, -1.161408e+02
2.538273850131e+02, -7.686342e+01, -1.166318e+02
2.635155050527e+02, -8.349149e+01, -1.173825e+02
2.732036250924e+02, -8.435975e+01, -1.172568e+02
2.828917451321e+02, -8.341040e+01, -1.172927e+02
2.925798651718e+02, -8.195842e+01, -1.172396e+02
3.022679852115e+02, -8.371648e+01, -1.171877e+02
3.119561052512e+02, -8.406857e+01, -1.165393e+02
3.216442252908e+02, -8.161666e+01, -1.160808e+02
3.313323453305e+02, -7.984578e+01, -1.165749e+02
3.410204653702e+02, -8.263382e+01, -1.172881e+02
3.507085854099e+02, -8.483045e+01, -1.172933e+02
3.603967054496e+02, -8.209613e+01, -1.174955e+02
3.700848254893e+02, -8.495971e+01, -1.168026e+02
3.797729455289e+02, -9.068150e+01, -1.170342e+02
3.894610655686e+02, -9.298150e+01, -1.177852e+02
3.991491856083e+02, -9.258434e+01, -1.179967e+02
4.088373056480e+02, -9.208191e+01, -1.168819e+02
4.185254256877e+02, -9.175983e+01, -1.163915e+02
4.282135457274e+02, -9.328585e+01, -1.176953e+02
4.379016657670e+02, -9.340150e+01, -1.185919e+02
4.475897858067e+02, -9.267878e+01, -1.188043e+02
4.572779058464e+02, -9.239484e+01, -1.177177e+02
4.669660258861e+02, -9.288833e+01, -1.168375e+02
4.766541459258e+02, -9.097165e+01, -1.170662e+02
4.863422659654e+02, -8.945542e+01, -1.169321e+02
4.960303860051e+02, -8.865841e+01, -1.176987e+02
5.057185060448e+02, -9.186612e+01, -1.183641e+02
5.154066260845e+02, -9.495865e+01, -1.189096e+02
5.250947461242e+02, -9.620190e+01, -1.192343e+02
5.347828661639e+02, -9.701821e+01, -1.190218e+02
5.444709862035e+02, -9.631040e+01, -1.187923e+02
5.541591062432e+02, -9.500847e+01, -1.185878e+02
5.638472262829e+02, -9.273812e+01, -1.180878e+02
5.735353463226e+02, -9.050980e+01, -1.183371e+02
5.832234663623e+02, -9.036710e+01, -1.176375e+02
5.929115864020e+02, -9.168344e+01, -1.182565e+02
6.025997064416e+02, -9.339006e+01, -1.186231e+02
6.122878264813e+02, -9.381379e+01, -1.184060e+02
6.219759465210e+02, -9.311212e+01, -1.190759e+02
6.316640665607e+02, -9.363065e+01, -1.194897e+02
6.413521866004e+02, -9.303566e+01, -1.189714e+02
6.510403066400e+02, -9.282567e+01, -1.194409e+02
6.607284266797e+02, -9.232893e+01, -1.193379e+02
6.704165467194e+02, -9.252638e+01, -1.194207e+02
6.801046667591e+02, -9.335865e+01, -1.186950e+02
6.897927867988e+02, -9.384606e+01, -1.193343e+02
6.994809068385e+02, -9.455408e+01, -1.196692e+02
7.091690268781e+02, -9.405340e+01, -1.196519e+02
7.188571469178e+02, -9.322073e+01, -1.189112e+02
7.285452669575e+02, -9.226561e+01, -1.184880e+02
7.382333869972e+02, -9.419583e+01, -1.179471e+02
7.479215070369e+02, -9.552795e+01, -1.182264e+02
7.576096270766e+02, -9.668557e+01, -1.190698e+02
7.672977471162e+02, -9.696162e+01, -1.195290e+02
7.769858671559e+02, -9.681361e+01, -1.195749e+02
7.866739871956e+02, -9.662961e+01, -1.189226e+02
7.963621072353e+02, -9.696954e+01, -1.189627e+02
8.060502272750e+02, -9.657799e+01, -1.199625e+02
8.157383473147e+02, -9.659825e+01, -1.205592e+02
8.254264673543e+02, -9.671025e+01, -1.201836e+02
8.351145873940e+02, -9.783854e+01, -1.206473e+02
8.448027074337e+02, -9.951098e+01, -1.203488e+02
8.544908274734e+02, -9.949005e+01, -1.202363e+02
8.641789475131e+02, -9.962086e+01, -1.200779e+02
8.738670675527e+02, -9.918557e+01, -1.199192e+02
8.835551875924e+02, -9.890781e+01, -1.194550e+02
8.932433076321e+02, -9.839706e+01, -1.197179e+02
9.029314276718e+02, -9.736915e+01, -1.204367e+02
9.126195477115e+02, -9.677018e+01, -1.209243e+02
9.223076677512e+02, -9.649768e+01, -1.204345e+02
9.319957877908e+02, -9.703081e+01, -1.191114e+02
9.416839078305e+02, -9.596284e+01, -1.191946e+02
9.513720278702e+02, -9.449711e+01, -1.194810e+02
9.610601479099e+02, -9.461214e+01, -1.194489e+02
9.707482679496e+02, -9.574608e+01, -1.185557e+02
9.804363879893e+02, -9.618721e+01, -1.195334e+02
9.901245080289e+02, -9.604684e+01, -1.201237e+02
9.998126280686e+02, -9.632947e+01, -1.199232e+02
1.009500748108e+03, -9.774499e+01, -1.194797e+02
1.019188868148e+03, -9.810579e+01, -1.193826e+02
1.028876988188e+03, -9.866930e+01, -1.196947e+02
1.038565108227e+03, -9.834483e+01, -1.193452e+02
1.048253228267e+03, -9.816211e+01, -1.191265e+02
1.057941348307e+03, -9.811944e+01, -1.198250e+02
1.067629468346e+03, -9.799234e+01, -1.196732e+02
1.077317588386e+03, -9.818777e+01, -1.189418e+02
1.087005708426e+03, -9.808405e+01, -1.190338e+02
1.096693828465e+03, -9.865247e+01, -1.197343e+02
