% Moku:SpectrumAnalyzer
% Input 1 - AC coupling, 50 Ohm impedance, 1 Vpp range
% Input 2 - AC coupling, 1 MOhm impedance, 1 Vpp range
% Start freq 10 Hz, stop freq 1.00 kHz, RBW 2.070 Hz (Min mode), Blackman-Harris window, Video filter off, 100 averages
% Internal 10 MHz clock
% Acquired 2020-10-05 T 11:43:19 -0400
% Frequency (Hz), Input 1 (dBm/Hz), Input 2 (dBm/Hz)
4.289591664909e+00, -1.012524e+02, -1.005423e+02
5.315047919109e+00, -1.021263e+02, -1.014017e+02
6.340504173310e+00, -1.027243e+02, -1.024405e+02
7.365960427510e+00, -1.030747e+02, -1.025128e+02
8.391416681710e+00, -1.031485e+02, -1.030566e+02
9.416872935910e+00, -1.032367e+02, -1.041031e+02
1.044232919011e+01, -1.039007e+02, -1.055884e+02
1.146778544431e+01, -1.047574e+02, -1.054938e+02
1.249324169851e+01, -1.057647e+02, -1.057454e+02
1.351869795271e+01, -1.063278e+02, -1.058946e+02
1.454415420691e+01, -1.063239e+02, -1.059361e+02
1.556961046111e+01, -1.071580e+02, -1.061369e+02
1.659506671531e+01, -1.075145e+02, -1.059495e+02
1.762052296951e+01, -1.069945e+02, -1.058138e+02
1.864597922371e+01, -1.063578e+02, -1.058378e+02
1.967143547791e+01, -1.067799e+02, -1.061331e+02
2.069689173211e+01, -1.069733e+02, -1.073886e+02
2.172234798631e+01, -1.068598e+02, -1.083314e+02
2.274780424051e+01, -1.067660e+02, -1.076268e+02
2.377326049471e+01, -1.073961e+02, -1.069755e+02
2.479871674891e+01, -1.075758e+02, -1.077633e+02
2.582417300311e+01, -1.075936e+02, -1.082251e+02
2.684962925731e+01, -1.078804e+02, -1.082526e+02
2.787508551152e+01, -1.083943e+02, -1.082646e+02
2.890054176572e+01, -1.090777e+02, -1.086239e+02
2.992599801992e+01, -1.097096e+02, -1.085152e+02
3.095145427412e+01, -1.101974e+02, -1.077262e+02
3.197691052832e+01, -1.099396e+02, -1.084424e+02
3.300236678252e+01, -1.099944e+02, -1.087022e+02
3.402782303672e+01, -1.097123e+02, -1.088175e+02
3.505327929092e+01, -1.096551e+02, -1.090850e+02
3.607873554512e+01, -1.103617e+02, -1.092882e+02
3.710419179932e+01, -1.097157e+02, -1.090031e+02
3.812964805352e+01, -1.096095e+02, -1.100579e+02
3.915510430772e+01, -1.098052e+02, -1.100245e+02
4.018056056192e+01, -1.096055e+02, -1.094957e+02
4.120601681612e+01, -1.096941e+02, -1.098524e+02
4.223147307032e+01, -1.107008e+02, -1.091893e+02
4.325692932452e+01, -1.111124e+02, -1.093920e+02
4.428238557872e+01, -1.101682e+02, -1.092186e+02
4.530784183292e+01, -1.095578e+02, -1.096616e+02
4.633329808712e+01, -1.097545e+02, -1.102604e+02
4.735875434132e+01, -1.102395e+02, -1.102255e+02
4.838421059552e+01, -1.105804e+02, -1.098549e+02
4.940966684972e+01, -1.101186e+02, -1.105924e+02
5.043512310392e+01, -1.101462e+02, -1.110914e+02
5.146057935812e+01, -1.100702e+02, -1.103904e+02
5.248603561232e+01, -1.105502e+02, -1.103552e+02
