% Moku:SpectrumAnalyzer
% Input 1 - AC coupling, 50 Ohm impedance, 1 Vpp range
% Input 2 - AC coupling, 1 MOhm impedance, 1 Vpp range
% Start freq 10 Hz, stop freq 1.00 kHz, RBW 2.070 Hz (Min mode), Blackman-Harris window, Video filter off, 100 averages
% Internal 10 MHz clock
% Acquired 2020-10-05 T 14:18:08 -0400
% Frequency (Hz), Input 1 (dBm/Hz), Input 2 (dBm/Hz)
9.416872935910e+00, -9.044379e+01, -1.044217e+02
1.044232919011e+01, -9.093932e+01, -1.049760e+02
1.146778544431e+01, -8.829816e+01, -1.056253e+02
1.249324169851e+01, -8.326456e+01, -1.060297e+02
1.351869795271e+01, -8.145332e+01, -1.058390e+02
1.454415420691e+01, -8.292208e+01, -1.065653e+02
1.556961046111e+01, -8.452605e+01, -1.065702e+02
1.659506671531e+01, -8.253253e+01, -1.066619e+02
1.762052296951e+01, -8.017440e+01, -1.074879e+02
1.864597922371e+01, -7.947600e+01, -1.080004e+02
1.967143547791e+01, -8.163249e+01, -1.084672e+02
2.069689173211e+01, -8.351506e+01, -1.074235e+02
2.172234798631e+01, -8.316275e+01, -1.080016e+02
2.274780424051e+01, -8.305806e+01, -1.083886e+02
2.377326049471e+01, -8.349407e+01, -1.083688e+02
2.479871674891e+01, -8.298208e+01, -1.091691e+02
2.582417300311e+01, -8.215621e+01, -1.091889e+02
2.684962925731e+01, -7.867122e+01, -1.091169e+02
2.787508551152e+01, -7.629523e+01, -1.091015e+02
2.890054176572e+01, -7.486976e+01, -1.083133e+02
2.992599801992e+01, -7.744806e+01, -1.081514e+02
3.095145427412e+01, -7.913536e+01, -1.084698e+02
3.197691052832e+01, -7.928503e+01, -1.094157e+02
3.300236678252e+01, -7.951939e+01, -1.091136e+02
3.402782303672e+01, -7.902456e+01, -1.087770e+02
3.505327929092e+01, -7.358155e+01, -1.094308e+02
3.607873554512e+01, -6.876933e+01, -1.100487e+02
3.710419179932e+01, -6.881755e+01, -1.107060e+02
3.812964805352e+01, -7.281086e+01, -1.102028e+02
3.915510430772e+01, -8.010883e+01, -1.094520e+02
4.018056056192e+01, -8.258421e+01, -1.095723e+02
4.120601681612e+01, -8.084365e+01, -1.091830e+02
4.223147307032e+01, -7.780615e+01, -1.100655e+02
4.325692932452e+01, -7.349214e+01, -1.117723e+02
4.428238557872e+01, -7.018421e+01, -1.111790e+02
4.530784183292e+01, -7.172173e+01, -1.114426e+02
4.633329808712e+01, -7.636162e+01, -1.108558e+02
4.735875434132e+01, -7.779972e+01, -1.102973e+02
4.838421059552e+01, -7.771387e+01, -1.105682e+02
4.940966684972e+01, -7.742807e+01, -1.110084e+02
5.043512310392e+01, -7.659879e+01, -1.108739e+02
