% Moku:SpectrumAnalyzer
% Input 1 - AC coupling, 50 Ohm impedance, 1 Vpp range
% Input 2 - AC coupling, 1 MOhm impedance, 1 Vpp range
% Start freq 10 Hz, stop freq 1.00 kHz, RBW 2.070 Hz (Min mode), Blackman-Harris window, Video filter off, 100 averages
% Internal 10 MHz clock
% Acquired 2020-10-05 T 14:55:59 -0400
% Frequency (Hz), Input 1 (dBm/Hz), Input 2 (dBm/Hz)
9.416872935910e+00, -9.720321e+01, -1.044525e+02
1.044232919011e+01, -9.890401e+01, -1.056247e+02
1.146778544431e+01, -9.754812e+01, -1.050337e+02
1.249324169851e+01, -9.146266e+01, -1.050293e+02
1.351869795271e+01, -8.702648e+01, -1.061019e+02
1.454415420691e+01, -8.674480e+01, -1.066164e+02
1.556961046111e+01, -8.974576e+01, -1.067482e+02
1.659506671531e+01, -9.094521e+01, -1.070482e+02
1.762052296951e+01, -8.908429e+01, -1.084646e+02
1.864597922371e+01, -8.686243e+01, -1.072054e+02
1.967143547791e+01, -8.753560e+01, -1.081208e+02
2.069689173211e+01, -9.091342e+01, -1.082239e+02
2.172234798631e+01, -9.363938e+01, -1.084721e+02
2.274780424051e+01, -9.398190e+01, -1.088500e+02
2.377326049471e+01, -9.262844e+01, -1.087780e+02
2.479871674891e+01, -8.963563e+01, -1.083622e+02
2.582417300311e+01, -8.746049e+01, -1.080800e+02
2.684962925731e+01, -8.883835e+01, -1.091572e+02
2.787508551152e+01, -8.993795e+01, -1.096057e+02
2.890054176572e+01, -8.750484e+01, -1.098903e+02
2.992599801992e+01, -8.396086e+01, -1.108596e+02
3.095145427412e+01, -8.182283e+01, -1.110229e+02
3.197691052832e+01, -8.094565e+01, -1.093166e+02
3.300236678252e+01, -8.384081e+01, -1.088970e+02
3.402782303672e+01, -8.708879e+01, -1.094964e+02
3.505327929092e+01, -8.918333e+01, -1.104577e+02
3.607873554512e+01, -8.748138e+01, -1.111069e+02
3.710419179932e+01, -8.551558e+01, -1.106942e+02
3.812964805352e+01, -8.182947e+01, -1.092756e+02
3.915510430772e+01, -7.736690e+01, -1.092965e+02
4.018056056192e+01, -7.795731e+01, -1.097529e+02
4.120601681612e+01, -8.248058e+01, -1.104526e+02
4.223147307032e+01, -8.914192e+01, -1.113405e+02
4.325692932452e+01, -8.658614e+01, -1.101603e+02
4.428238557872e+01, -8.373159e+01, -1.103747e+02
4.530784183292e+01, -8.402959e+01, -1.102834e+02
4.633329808712e+01, -8.714089e+01, -1.107094e+02
4.735875434132e+01, -8.979269e+01, -1.110571e+02
4.838421059552e+01, -8.954048e+01, -1.107872e+02
4.940966684972e+01, -8.894696e+01, -1.105927e+02
5.043512310392e+01, -8.610175e+01, -1.101559e+02
5.146057935812e+01, -8.347937e+01, -1.114926e+02
5.248603561232e+01, -8.208918e+01, -1.117914e+02
5.351149186652e+01, -8.319270e+01, -1.115528e+02
5.453694812072e+01, -8.336279e+01, -1.111831e+02
5.556240437492e+01, -8.555734e+01, -1.117873e+02
5.658786062912e+01, -8.692828e+01, -1.121320e+02
5.761331688332e+01, -8.500712e+01, -1.119886e+02
5.863877313752e+01, -7.641889e+01, -1.084398e+02
5.966422939172e+01, -7.099903e+01, -1.039871e+02
6.068968564592e+01, -7.174643e+01, -1.050663e+02
6.171514190012e+01, -7.754803e+01, -1.091420e+02
6.274059815432e+01, -8.110002e+01, -1.109107e+02
6.376605440852e+01, -7.840461e+01, -1.116884e+02
6.479151066272e+01, -7.500596e+01, -1.122772e+02
6.581696691693e+01, -7.500330e+01, -1.117986e+02
