% Moku:SpectrumAnalyzer
% Input 1 - AC coupling, 50 Ohm impedance, 1 Vpp range
% Input 2 - AC coupling, 1 MOhm impedance, 1 Vpp range
% Start freq 10 Hz, stop freq 1.00 kHz, RBW 2.070 Hz (Min mode), Blackman-Harris window, Video filter off, 100 averages
% Internal 10 MHz clock
% Acquired 2020-10-05 T 14:24:15 -0400
% Frequency (Hz), Input 1 (dBm/Hz), Input 2 (dBm/Hz)
9.416872935910e+00, -1.036827e+02, -1.043863e+02
1.044232919011e+01, -1.040478e+02, -1.049332e+02
1.146778544431e+01, -1.052044e+02, -1.058696e+02
1.249324169851e+01, -1.060601e+02, -1.061101e+02
1.351869795271e+01, -1.061803e+02, -1.064188e+02
1.454415420691e+01, -1.054478e+02, -1.071795e+02
1.556961046111e+01, -1.057732e+02, -1.070765e+02
1.659506671531e+01, -1.065842e+02, -1.076507e+02
1.762052296951e+01, -1.073723e+02, -1.081199e+02
1.864597922371e+01, -1.074308e+02, -1.086771e+02
1.967143547791e+01, -1.074796e+02, -1.078835e+02
2.069689173211e+01, -1.081106e+02, -1.080081e+02
2.172234798631e+01, -1.082503e+02, -1.074535e+02
2.274780424051e+01, -1.081580e+02, -1.085108e+02
2.377326049471e+01, -1.082313e+02, -1.090043e+02
2.479871674891e+01, -1.081939e+02, -1.091503e+02
2.582417300311e+01, -1.085899e+02, -1.087490e+02
2.684962925731e+01, -1.083157e+02, -1.084791e+02
2.787508551152e+01, -1.085945e+02, -1.086257e+02
2.890054176572e+01, -1.095886e+02, -1.086682e+02
2.992599801992e+01, -1.095738e+02, -1.081669e+02
3.095145427412e+01, -1.092897e+02, -1.080044e+02
3.197691052832e+01, -1.097632e+02, -1.089931e+02
3.300236678252e+01, -1.100221e+02, -1.094011e+02
3.402782303672e+01, -1.096552e+02, -1.090113e+02
3.505327929092e+01, -1.100138e+02, -1.099964e+02
3.607873554512e+01, -1.103582e+02, -1.106003e+02
3.710419179932e+01, -1.101059e+02, -1.102725e+02
3.812964805352e+01, -1.102233e+02, -1.093658e+02
3.915510430772e+01, -1.107649e+02, -1.096461e+02
4.018056056192e+01, -1.109791e+02, -1.094764e+02
4.120601681612e+01, -1.109268e+02, -1.103855e+02
4.223147307032e+01, -1.114764e+02, -1.107200e+02
4.325692932452e+01, -1.111068e+02, -1.102725e+02
4.428238557872e+01, -1.113943e+02, -1.100957e+02
4.530784183292e+01, -1.112739e+02, -1.110502e+02
4.633329808712e+01, -1.106682e+02, -1.109852e+02
4.735875434132e+01, -1.112094e+02, -1.108790e+02
4.838421059552e+01, -1.106198e+02, -1.103723e+02
4.940966684972e+01, -1.106022e+02, -1.109964e+02
5.043512310392e+01, -1.108879e+02, -1.111023e+02
5.146057935812e+01, -1.109117e+02, -1.112148e+02
5.248603561232e+01, -1.109853e+02, -1.106106e+02
5.351149186652e+01, -1.109878e+02, -1.104094e+02
5.453694812072e+01, -1.111043e+02, -1.108073e+02
5.556240437492e+01, -1.117029e+02, -1.116179e+02
5.658786062912e+01, -1.120102e+02, -1.119781e+02
5.761331688332e+01, -1.059092e+02, -1.114895e+02
5.863877313752e+01, -9.456172e+01, -1.073760e+02
5.966422939172e+01, -8.970033e+01, -1.027755e+02
6.068968564592e+01, -9.074916e+01, -1.038749e+02
6.171514190012e+01, -9.797697e+01, -1.081113e+02
6.274059815432e+01, -1.104465e+02, -1.106050e+02
6.376605440852e+01, -1.120720e+02, -1.115865e+02
6.479151066272e+01, -1.126621e+02, -1.115728e+02
6.581696691693e+01, -1.126012e+02, -1.115726e+02
6.684242317113e+01, -1.119163e+02, -1.116406e+02
6.786787942533e+01, -1.121864e+02, -1.111800e+02
6.889333567953e+01, -1.126342e+02, -1.113526e+02
6.991879193373e+01, -1.135943e+02, -1.118917e+02
7.094424818793e+01, -1.132279e+02, -1.122573e+02
7.196970444213e+01, -1.123211e+02, -1.134412e+02
7.299516069633e+01, -1.120221e+02, -1.122832e+02
7.402061695053e+01, -1.113787e+02, -1.122950e+02
7.504607320473e+01, -1.113133e+02, -1.126170e+02
7.607152945893e+01, -1.125705e+02, -1.132085e+02
7.709698571313e+01, -1.130362e+02, -1.130964e+02
7.812244196733e+01, -1.131014e+02, -1.124778e+02
7.914789822153e+01, -1.139658e+02, -1.123270e+02
8.017335447573e+01, -1.134124e+02, -1.122695e+02
8.119881072993e+01, -1.130065e+02, -1.128315e+02
8.222426698413e+01, -1.125220e+02, -1.140108e+02
8.324972323833e+01, -1.120863e+02, -1.130692e+02
8.427517949253e+01, -1.123360e+02, -1.126315e+02
8.530063574673e+01, -1.131265e+02, -1.127563e+02
8.632609200093e+01, -1.126162e+02, -1.133501e+02
8.735154825513e+01, -1.134696e+02, -1.131608e+02
8.837700450933e+01, -1.129313e+02, -1.122809e+02
8.940246076353e+01, -1.131188e+02, -1.120914e+02
9.042791701773e+01, -1.137255e+02, -1.124516e+02
9.145337327193e+01, -1.121398e+02, -1.129347e+02
9.247882952613e+01, -1.127276e+02, -1.136077e+02
9.350428578033e+01, -1.129361e+02, -1.129611e+02
9.452974203453e+01, -1.127992e+02, -1.127157e+02
9.555519828873e+01, -1.127681e+02, -1.123012e+02
9.658065454293e+01, -1.131833e+02, -1.127445e+02
9.760611079713e+01, -1.139142e+02, -1.123470e+02
9.863156705133e+01, -1.145076e+02, -1.122329e+02
9.965702330553e+01, -1.134865e+02, -1.121271e+02
1.006824795597e+02, -1.128717e+02, -1.134340e+02
1.017079358139e+02, -1.127803e+02, -1.136799e+02
1.027333920681e+02, -1.127676e+02, -1.140181e+02
1.037588483223e+02, -1.137195e+02, -1.133839e+02
1.047843045765e+02, -1.140406e+02, -1.134697e+02
1.058097608307e+02, -1.131912e+02, -1.137662e+02
1.068352170849e+02, -1.133867e+02, -1.135178e+02
1.078606733391e+02, -1.128755e+02, -1.146437e+02
1.088861295933e+02, -1.121772e+02, -1.133469e+02
1.099115858475e+02, -1.126459e+02, -1.128728e+02
1.109370421017e+02, -1.132414e+02, -1.125750e+02
1.119624983559e+02, -1.136305e+02, -1.133561e+02
1.129879546101e+02, -1.136029e+02, -1.137286e+02
1.140134108643e+02, -1.128846e+02, -1.137988e+02
1.150388671185e+02, -1.122626e+02, -1.136439e+02
1.160643233727e+02, -1.122288e+02, -1.136837e+02
1.170897796269e+02, -1.117051e+02, -1.132563e+02
1.181152358811e+02, -1.047265e+02, -1.135805e+02
1.191406921353e+02, -9.669661e+01, -1.134743e+02
1.201661483895e+02, -9.462422e+01, -1.137319e+02
1.211916046437e+02, -9.842430e+01, -1.130958e+02
1.222170608979e+02, -1.082825e+02, -1.138174e+02
1.232425171521e+02, -1.131154e+02, -1.144851e+02
1.242679734063e+02, -1.127004e+02, -1.140893e+02
1.252934296605e+02, -1.131820e+02, -1.138075e+02
1.263188859147e+02, -1.144177e+02, -1.127482e+02
1.273443421689e+02, -1.137964e+02, -1.128506e+02
1.283697984231e+02, -1.133475e+02, -1.121012e+02
1.293952546773e+02, -1.134974e+02, -1.124090e+02
1.304207109315e+02, -1.132583e+02, -1.139656e+02
1.314461671857e+02, -1.135949e+02, -1.141568e+02
1.324716234399e+02, -1.137129e+02, -1.138828e+02
1.334970796941e+02, -1.143061e+02, -1.131788e+02
1.345225359483e+02, -1.138034e+02, -1.131427e+02
1.355479922025e+02, -1.134355e+02, -1.133756e+02
1.365734484567e+02, -1.139990e+02, -1.143532e+02
1.375989047109e+02, -1.137280e+02, -1.137367e+02
1.386243609651e+02, -1.135752e+02, -1.139418e+02
1.396498172193e+02, -1.135440e+02, -1.144246e+02
1.406752734735e+02, -1.143310e+02, -1.148110e+02
1.417007297277e+02, -1.135469e+02, -1.149954e+02
1.427261859819e+02, -1.144197e+02, -1.152264e+02
1.437516422361e+02, -1.144478e+02, -1.149217e+02
1.447770984903e+02, -1.145558e+02, -1.134375e+02
1.458025547445e+02, -1.153033e+02, -1.125997e+02
1.468280109987e+02, -1.143746e+02, -1.142210e+02
1.478534672529e+02, -1.138753e+02, -1.145831e+02
1.488789235071e+02, -1.134371e+02, -1.137686e+02
1.499043797613e+02, -1.133964e+02, -1.131020e+02
1.509298360155e+02, -1.132984e+02, -1.140009e+02
1.519552922697e+02, -1.132926e+02, -1.140572e+02
1.529807485239e+02, -1.132613e+02, -1.137589e+02
1.540062047781e+02, -1.134270e+02, -1.137983e+02
1.550316610323e+02, -1.139416e+02, -1.138688e+02
1.560571172865e+02, -1.146687e+02, -1.147805e+02
