% Moku:SpectrumAnalyzer
% Input 1 - AC coupling, 50 Ohm impedance, 1 Vpp range
% Input 2 - AC coupling, 1 MOhm impedance, 1 Vpp range
% Start freq 10 Hz, stop freq 1.00 kHz, RBW 2.070 Hz (Min mode), Blackman-Harris window, Video filter off, 100 averages
% Internal 10 MHz clock
% Acquired 2020-10-06 T 10:45:12 -0400
% Frequency (Hz), Input 1 (dBm/Hz), Input 2 (dBm/Hz)
9.416872935910e+00, -9.970648e+01, -1.047323e+02
1.044232919011e+01, -9.963818e+01, -1.055968e+02
1.146778544431e+01, -9.797032e+01, -1.055154e+02
1.249324169851e+01, -9.666982e+01, -1.044734e+02
1.351869795271e+01, -9.582922e+01, -1.049324e+02
1.454415420691e+01, -9.539784e+01, -1.061374e+02
1.556961046111e+01, -9.439274e+01, -1.059115e+02
1.659506671531e+01, -9.125501e+01, -1.061553e+02
1.762052296951e+01, -8.454063e+01, -1.063622e+02
1.864597922371e+01, -8.130167e+01, -1.070547e+02
1.967143547791e+01, -8.147048e+01, -1.072460e+02
2.069689173211e+01, -8.540329e+01, -1.059504e+02
2.172234798631e+01, -8.926818e+01, -1.059942e+02
2.274780424051e+01, -9.061485e+01, -1.070993e+02
2.377326049471e+01, -9.039375e+01, -1.080196e+02
2.479871674891e+01, -9.026053e+01, -1.081559e+02
2.582417300311e+01, -8.995733e+01, -1.074003e+02
2.684962925731e+01, -8.944102e+01, -1.071453e+02
2.787508551152e+01, -8.851489e+01, -1.079164e+02
2.890054176572e+01, -8.613034e+01, -1.090794e+02
2.992599801992e+01, -8.510067e+01, -1.089351e+02
3.095145427412e+01, -8.663909e+01, -1.086911e+02
3.197691052832e+01, -8.697182e+01, -1.086994e+02
3.300236678252e+01, -8.771161e+01, -1.081645e+02
3.402782303672e+01, -8.729714e+01, -1.083813e+02
3.505327929092e+01, -8.479996e+01, -1.089002e+02
3.607873554512e+01, -8.176743e+01, -1.090125e+02
3.710419179932e+01, -8.219272e+01, -1.092025e+02
3.812964805352e+01, -8.440923e+01, -1.097590e+02
3.915510430772e+01, -8.452938e+01, -1.087943e+02
4.018056056192e+01, -8.478285e+01, -1.087804e+02
4.120601681612e+01, -8.453584e+01, -1.089550e+02
4.223147307032e+01, -8.004965e+01, -1.100767e+02
4.325692932452e+01, -7.113346e+01, -1.095303e+02
4.428238557872e+01, -6.726614e+01, -1.098540e+02
4.530784183292e+01, -6.875711e+01, -1.096906e+02
4.633329808712e+01, -7.499133e+01, -1.100198e+02
4.735875434132e+01, -7.748551e+01, -1.097601e+02
4.838421059552e+01, -7.772186e+01, -1.104776e+02
4.940966684972e+01, -7.727712e+01, -1.105672e+02
5.043512310392e+01, -7.597114e+01, -1.099145e+02
5.146057935812e+01, -7.324320e+01, -1.092935e+02
5.248603561232e+01, -7.304544e+01, -1.096923e+02
5.351149186652e+01, -7.426641e+01, -1.099508e+02
5.453694812072e+01, -7.697033e+01, -1.108261e+02
5.556240437492e+01, -8.098966e+01, -1.108341e+02
5.658786062912e+01, -8.150011e+01, -1.106538e+02
5.761331688332e+01, -7.908633e+01, -1.106173e+02
