% Moku:SpectrumAnalyzer
% Input 1 - AC coupling, 50 Ohm impedance, 1 Vpp range
% Input 2 - AC coupling, 1 MOhm impedance, 1 Vpp range
% Start freq 100 Hz, stop freq 10.00 kHz, RBW 19.56 Hz (Min mode), Blackman-Harris window, Video filter off, 100 averages
% Internal 10 MHz clock
% Acquired 2020-10-05 T 14:10:58 -0400
% Frequency (Hz), Input 1 (dBm/Hz), Input 2 (dBm/Hz)
9.881746437814e+01, -7.594778e+01, -1.133482e+02
1.085055844178e+02, -7.915902e+01, -1.141429e+02
1.181937044575e+02, -7.645471e+01, -1.145822e+02
1.278818244972e+02, -7.766279e+01, -1.149143e+02
1.375699445369e+02, -8.003313e+01, -1.140772e+02
1.472580645766e+02, -8.051847e+01, -1.136652e+02
1.569461846162e+02, -7.863326e+01, -1.146105e+02
1.666343046559e+02, -7.587918e+01, -1.159685e+02
1.763224246956e+02, -7.706005e+01, -1.156250e+02
1.860105447353e+02, -8.150586e+01, -1.150014e+02
1.956986647750e+02, -8.463153e+01, -1.156586e+02
2.053867848147e+02, -8.486980e+01, -1.166758e+02
2.150749048543e+02, -8.343922e+01, -1.172254e+02
2.247630248940e+02, -8.499034e+01, -1.166277e+02
2.344511449337e+02, -8.491409e+01, -1.160964e+02
2.441392649734e+02, -8.331233e+01, -1.159220e+02
2.538273850131e+02, -8.271692e+01, -1.164976e+02
2.635155050527e+02, -8.530989e+01, -1.169360e+02
2.732036250924e+02, -8.978016e+01, -1.169902e+02
2.828917451321e+02, -9.184976e+01, -1.163211e+02
2.925798651718e+02, -9.082140e+01, -1.158831e+02
3.022679852115e+02, -9.018324e+01, -1.171450e+02
3.119561052512e+02, -9.287622e+01, -1.174498e+02
3.216442252908e+02, -9.473500e+01, -1.180251e+02
3.313323453305e+02, -9.465380e+01, -1.182925e+02
3.410204653702e+02, -9.520713e+01, -1.177505e+02
3.507085854099e+02, -9.382606e+01, -1.173775e+02
3.603967054496e+02, -9.304010e+01, -1.174326e+02
3.700848254893e+02, -9.527744e+01, -1.176221e+02
3.797729455289e+02, -9.779560e+01, -1.177400e+02
3.894610655686e+02, -9.772227e+01, -1.179651e+02
3.991491856083e+02, -9.813789e+01, -1.177091e+02
4.088373056480e+02, -9.871414e+01, -1.182377e+02
4.185254256877e+02, -9.817073e+01, -1.175302e+02
4.282135457274e+02, -9.846358e+01, -1.172193e+02
4.379016657670e+02, -9.888114e+01, -1.176367e+02
4.475897858067e+02, -9.966124e+01, -1.174564e+02
4.572779058464e+02, -1.001266e+02, -1.176064e+02
4.669660258861e+02, -1.006443e+02, -1.181467e+02
4.766541459258e+02, -1.000369e+02, -1.184414e+02
4.863422659654e+02, -9.993569e+01, -1.187533e+02
4.960303860051e+02, -9.952317e+01, -1.175635e+02
5.057185060448e+02, -9.916301e+01, -1.186673e+02
5.154066260845e+02, -9.960508e+01, -1.186057e+02
5.250947461242e+02, -9.962542e+01, -1.188927e+02
5.347828661639e+02, -9.937835e+01, -1.186622e+02
5.444709862035e+02, -9.951377e+01, -1.188691e+02
5.541591062432e+02, -9.896428e+01, -1.190051e+02
5.638472262829e+02, -9.855818e+01, -1.184689e+02
5.735353463226e+02, -9.902967e+01, -1.179698e+02
5.832234663623e+02, -9.934105e+01, -1.177621e+02
5.929115864020e+02, -9.874987e+01, -1.182418e+02
6.025997064416e+02, -9.799711e+01, -1.183848e+02
6.122878264813e+02, -9.856808e+01, -1.186321e+02
6.219759465210e+02, -9.934090e+01, -1.203911e+02
6.316640665607e+02, -9.960334e+01, -1.194153e+02
6.413521866004e+02, -9.874574e+01, -1.188657e+02
6.510403066400e+02, -9.881225e+01, -1.184978e+02
6.607284266797e+02, -9.727800e+01, -1.184248e+02
6.704165467194e+02, -9.817672e+01, -1.191069e+02
6.801046667591e+02, -9.909396e+01, -1.193669e+02
6.897927867988e+02, -9.935582e+01, -1.200582e+02
6.994809068385e+02, -9.998005e+01, -1.194780e+02
7.091690268781e+02, -9.996834e+01, -1.194807e+02
7.188571469178e+02, -9.898884e+01, -1.189467e+02
7.285452669575e+02, -9.947928e+01, -1.194094e+02
7.382333869972e+02, -9.990859e+01, -1.196548e+02
7.479215070369e+02, -1.003707e+02, -1.199123e+02
7.576096270766e+02, -1.007308e+02, -1.195098e+02
7.672977471162e+02, -9.990764e+01, -1.187988e+02
7.769858671559e+02, -9.869815e+01, -1.189809e+02
7.866739871956e+02, -9.885727e+01, -1.191691e+02
7.963621072353e+02, -1.000763e+02, -1.197808e+02
8.060502272750e+02, -1.007429e+02, -1.194792e+02
8.157383473147e+02, -1.012500e+02, -1.187402e+02
8.254264673543e+02, -1.004488e+02, -1.190397e+02
8.351145873940e+02, -1.001000e+02, -1.192280e+02
8.448027074337e+02, -1.011530e+02, -1.195335e+02
8.544908274734e+02, -1.003074e+02, -1.192507e+02
8.641789475131e+02, -9.935212e+01, -1.194809e+02
8.738670675527e+02, -9.991357e+01, -1.191432e+02
8.835551875924e+02, -9.953348e+01, -1.189557e+02
8.932433076321e+02, -9.932141e+01, -1.189644e+02
9.029314276718e+02, -9.959656e+01, -1.195423e+02
9.126195477115e+02, -9.948618e+01, -1.196013e+02
9.223076677512e+02, -9.983894e+01, -1.194061e+02
9.319957877908e+02, -1.001056e+02, -1.190565e+02
9.416839078305e+02, -1.002402e+02, -1.193626e+02
9.513720278702e+02, -9.936231e+01, -1.191552e+02
9.610601479099e+02, -9.894880e+01, -1.192051e+02
9.707482679496e+02, -9.855150e+01, -1.193463e+02
9.804363879893e+02, -9.877606e+01, -1.197114e+02
9.901245080289e+02, -9.937501e+01, -1.205370e+02
9.998126280686e+02, -9.960439e+01, -1.195345e+02
