% Moku:SpectrumAnalyzer
% Input 1 - AC coupling, 50 Ohm impedance, 1 Vpp range
% Input 2 - AC coupling, 1 MOhm impedance, 1 Vpp range
% Start freq 100 Hz, stop freq 10.00 kHz, RBW 19.56 Hz (Min mode), Blackman-Harris window, Video filter off, 100 averages
% Internal 10 MHz clock
% Acquired 2020-10-05 T 14:13:58 -0400
% Frequency (Hz), Input 1 (dBm/Hz), Input 2 (dBm/Hz)
9.881746437814e+01, -1.143014e+02, -1.146193e+02
1.085055844178e+02, -1.145859e+02, -1.147816e+02
1.181937044575e+02, -1.145356e+02, -1.146075e+02
1.278818244972e+02, -1.148520e+02, -1.147351e+02
1.375699445369e+02, -1.148601e+02, -1.150904e+02
1.472580645766e+02, -1.144167e+02, -1.144063e+02
1.569461846162e+02, -1.149343e+02, -1.151326e+02
1.666343046559e+02, -1.153113e+02, -1.153400e+02
1.763224246956e+02, -1.153135e+02, -1.156113e+02
1.860105447353e+02, -1.162216e+02, -1.151623e+02
1.956986647750e+02, -1.162525e+02, -1.154755e+02
2.053867848147e+02, -1.167216e+02, -1.162712e+02
2.150749048543e+02, -1.174999e+02, -1.154023e+02
2.247630248940e+02, -1.175060e+02, -1.160169e+02
2.344511449337e+02, -1.169214e+02, -1.157371e+02
2.441392649734e+02, -1.178706e+02, -1.154581e+02
2.538273850131e+02, -1.177971e+02, -1.160799e+02
2.635155050527e+02, -1.171718e+02, -1.165539e+02
2.732036250924e+02, -1.175548e+02, -1.170702e+02
2.828917451321e+02, -1.180446e+02, -1.172513e+02
2.925798651718e+02, -1.186693e+02, -1.159795e+02
3.022679852115e+02, -1.185357e+02, -1.164622e+02
3.119561052512e+02, -1.189219e+02, -1.170959e+02
3.216442252908e+02, -1.189060e+02, -1.170361e+02
3.313323453305e+02, -1.184231e+02, -1.172579e+02
3.410204653702e+02, -1.182823e+02, -1.172732e+02
3.507085854099e+02, -1.187682e+02, -1.174232e+02
3.603967054496e+02, -1.192754e+02, -1.171273e+02
3.700848254893e+02, -1.200302e+02, -1.167331e+02
3.797729455289e+02, -1.193180e+02, -1.167994e+02
3.894610655686e+02, -1.186957e+02, -1.172390e+02
3.991491856083e+02, -1.190981e+02, -1.174112e+02
4.088373056480e+02, -1.185384e+02, -1.175183e+02
4.185254256877e+02, -1.183863e+02, -1.176886e+02
4.282135457274e+02, -1.191109e+02, -1.174406e+02
4.379016657670e+02, -1.186985e+02, -1.175597e+02
4.475897858067e+02, -1.201669e+02, -1.180582e+02
4.572779058464e+02, -1.201824e+02, -1.182000e+02
4.669660258861e+02, -1.209023e+02, -1.183138e+02
4.766541459258e+02, -1.206213e+02, -1.185580e+02
4.863422659654e+02, -1.200939e+02, -1.188918e+02
