% Moku:SpectrumAnalyzer
% Input 1 - AC coupling, 50 Ohm impedance, 1 Vpp range
% Input 2 - AC coupling, 1 MOhm impedance, 1 Vpp range
% Start freq 10.00 kHz, stop freq 1.000 00 MHz, RBW 2.054 kHz (Min mode), Blackman-Harris window, Video filter off, 100 averages
% Internal 10 MHz clock
% Acquired 2020-10-05 T 14:19:39 -0400
% Frequency (Hz), Input 1 (dBm/Hz), Input 2 (dBm/Hz)
9.196011039118e+03, -9.663653e+01, -1.252228e+02
1.021326364328e+04, -9.890846e+01, -1.256469e+02
1.123051624745e+04, -9.882171e+01, -1.261227e+02
1.224776885162e+04, -9.867135e+01, -1.263172e+02
1.326502145578e+04, -9.882734e+01, -1.268165e+02
1.428227405995e+04, -9.792662e+01, -1.273090e+02
1.529952666412e+04, -9.540645e+01, -1.275251e+02
1.631677926828e+04, -9.498772e+01, -1.269581e+02
1.733403187245e+04, -9.748403e+01, -1.239231e+02
1.835128447662e+04, -9.840057e+01, -1.217515e+02
1.936853708078e+04, -9.674426e+01, -1.236830e+02
2.038578968495e+04, -9.672696e+01, -1.270221e+02
2.140304228912e+04, -9.870525e+01, -1.279013e+02
2.242029489328e+04, -9.944313e+01, -1.280157e+02
2.343754749745e+04, -9.925970e+01, -1.275477e+02
2.445480010162e+04, -9.895650e+01, -1.270017e+02
2.547205270578e+04, -9.898394e+01, -1.274556e+02
2.648930530995e+04, -9.817551e+01, -1.279825e+02
2.750655791412e+04, -9.637101e+01, -1.282892e+02
2.852381051828e+04, -9.674750e+01, -1.283067e+02
2.954106312245e+04, -9.852151e+01, -1.282169e+02
3.055831572662e+04, -9.809949e+01, -1.280597e+02
3.157556833078e+04, -9.670379e+01, -1.280914e+02
3.259282093495e+04, -9.722193e+01, -1.283170e+02
3.361007353912e+04, -9.876514e+01, -1.283962e+02
3.462732614328e+04, -9.899565e+01, -1.283732e+02
3.564457874745e+04, -9.861219e+01, -1.287781e+02
3.666183135162e+04, -9.347239e+01, -1.290447e+02
3.767908395578e+04, -7.463489e+01, -1.292076e+02
3.869633655995e+04, -6.424071e+01, -1.293552e+02
3.971358916412e+04, -6.048971e+01, -1.291397e+02
4.073084176828e+04, -6.265767e+01, -1.291472e+02
4.174809437245e+04, -7.115169e+01, -1.293853e+02
4.276534697662e+04, -8.778181e+01, -1.294536e+02
4.378259958078e+04, -9.670459e+01, -1.294122e+02
4.479985218495e+04, -9.765618e+01, -1.295807e+02
4.581710478912e+04, -9.902969e+01, -1.295130e+02
4.683435739328e+04, -9.895071e+01, -1.295607e+02
4.785160999745e+04, -9.862024e+01, -1.297251e+02
4.886886260162e+04, -9.892198e+01, -1.298396e+02
4.988611520578e+04, -9.904880e+01, -1.298708e+02
5.090336780995e+04, -9.723484e+01, -1.297274e+02
5.192062041412e+04, -9.605809e+01, -1.293398e+02
5.293787301828e+04, -9.771934e+01, -1.293852e+02
5.395512562245e+04, -9.923786e+01, -1.295418e+02
5.497237822662e+04, -9.820294e+01, -1.296520e+02
5.598963083078e+04, -9.739684e+01, -1.296927e+02
5.700688343495e+04, -9.841169e+01, -1.297837e+02
5.802413603912e+04, -9.937141e+01, -1.299632e+02
5.904138864328e+04, -9.932143e+01, -1.302057e+02
6.005864124745e+04, -9.883500e+01, -1.301379e+02
6.107589385162e+04, -9.911036e+01, -1.299864e+02
6.209314645578e+04, -9.895081e+01, -1.298908e+02
6.311039905995e+04, -9.687744e+01, -1.299126e+02
6.412765166412e+04, -9.630001e+01, -1.298406e+02
6.514490426828e+04, -9.848417e+01, -1.298986e+02
6.616215687245e+04, -9.931882e+01, -1.301604e+02
6.717940947662e+04, -9.809842e+01, -1.301554e+02
6.819666208078e+04, -9.780303e+01, -1.299653e+02
6.921391468495e+04, -9.885869e+01, -1.299245e+02
7.023116728912e+04, -9.940681e+01, -1.299870e+02
7.124841989328e+04, -9.888600e+01, -1.300352e+02
7.226567249745e+04, -9.883385e+01, -1.301645e+02
