% Moku:SpectrumAnalyzer
% Input 1 - AC coupling, 50 Ohm impedance, 1 Vpp range
% Input 2 - AC coupling, 1 MOhm impedance, 1 Vpp range
% Start freq 100 Hz, stop freq 10.00 kHz, RBW 19.56 Hz (Min mode), Blackman-Harris window, Video filter off, 100 averages
% Internal 10 MHz clock
% Acquired 2020-10-06 T 10:30:47 -0400
% Frequency (Hz), Input 1 (dBm/Hz), Input 2 (dBm/Hz)
9.881746437814e+01, -6.374650e+01, -1.129069e+02
1.085055844178e+02, -6.439406e+01, -1.125390e+02
1.181937044575e+02, -6.421055e+01, -1.128245e+02
1.278818244972e+02, -6.461749e+01, -1.138289e+02
1.375699445369e+02, -6.415665e+01, -1.139783e+02
1.472580645766e+02, -6.496480e+01, -1.142779e+02
1.569461846162e+02, -6.577978e+01, -1.137909e+02
1.666343046559e+02, -6.638350e+01, -1.133270e+02
1.763224246956e+02, -6.641355e+01, -1.133560e+02
1.860105447353e+02, -6.712550e+01, -1.143662e+02
1.956986647750e+02, -6.743517e+01, -1.152722e+02
2.053867848147e+02, -6.743259e+01, -1.157404e+02
2.150749048543e+02, -6.777201e+01, -1.153327e+02
2.247630248940e+02, -6.811361e+01, -1.159326e+02
2.344511449337e+02, -6.819165e+01, -1.155804e+02
2.441392649734e+02, -6.866213e+01, -1.161113e+02
2.538273850131e+02, -6.924871e+01, -1.164365e+02
2.635155050527e+02, -6.955105e+01, -1.158577e+02
2.732036250924e+02, -6.936263e+01, -1.168488e+02
2.828917451321e+02, -6.869362e+01, -1.162216e+02
2.925798651718e+02, -6.871192e+01, -1.153811e+02
3.022679852115e+02, -6.860422e+01, -1.158497e+02
3.119561052512e+02, -6.922346e+01, -1.160443e+02
3.216442252908e+02, -6.990924e+01, -1.158503e+02
3.313323453305e+02, -7.094890e+01, -1.162325e+02
3.410204653702e+02, -7.109486e+01, -1.168617e+02
3.507085854099e+02, -7.100969e+01, -1.167866e+02
3.603967054496e+02, -7.191787e+01, -1.160940e+02
3.700848254893e+02, -7.019932e+01, -1.158752e+02
3.797729455289e+02, -7.042149e+01, -1.169459e+02
3.894610655686e+02, -7.110042e+01, -1.175219e+02
3.991491856083e+02, -7.166027e+01, -1.172780e+02
4.088373056480e+02, -7.318015e+01, -1.165801e+02
4.185254256877e+02, -7.290707e+01, -1.169830e+02
4.282135457274e+02, -7.221892e+01, -1.175513e+02
4.379016657670e+02, -7.244553e+01, -1.170472e+02
4.475897858067e+02, -7.232253e+01, -1.166504e+02
4.572779058464e+02, -7.242914e+01, -1.178926e+02
4.669660258861e+02, -7.203661e+01, -1.164679e+02
4.766541459258e+02, -7.278532e+01, -1.166755e+02
4.863422659654e+02, -7.270555e+01, -1.172194e+02
4.960303860051e+02, -7.331461e+01, -1.174578e+02
5.057185060448e+02, -7.334403e+01, -1.182476e+02
5.154066260845e+02, -7.326598e+01, -1.178392e+02
5.250947461242e+02, -7.314089e+01, -1.179186e+02
5.347828661639e+02, -7.277665e+01, -1.176991e+02
5.444709862035e+02, -7.321787e+01, -1.176584e+02
5.541591062432e+02, -7.356015e+01, -1.176382e+02
5.638472262829e+02, -7.342508e+01, -1.178254e+02
5.735353463226e+02, -7.334120e+01, -1.189169e+02
5.832234663623e+02, -7.266025e+01, -1.185047e+02
5.929115864020e+02, -7.309455e+01, -1.189207e+02
6.025997064416e+02, -7.437095e+01, -1.184302e+02
6.122878264813e+02, -7.423304e+01, -1.191868e+02
6.219759465210e+02, -7.404395e+01, -1.193046e+02
6.316640665607e+02, -7.426345e+01, -1.188290e+02
6.413521866004e+02, -7.484967e+01, -1.192328e+02
6.510403066400e+02, -7.453027e+01, -1.182231e+02
6.607284266797e+02, -7.526073e+01, -1.176149e+02
6.704165467194e+02, -7.486201e+01, -1.172801e+02
6.801046667591e+02, -7.464622e+01, -1.176618e+02
6.897927867988e+02, -7.516950e+01, -1.188452e+02
6.994809068385e+02, -7.498825e+01, -1.198532e+02
7.091690268781e+02, -7.617605e+01, -1.196542e+02
7.188571469178e+02, -7.660783e+01, -1.176181e+02
7.285452669575e+02, -7.527685e+01, -1.172348e+02
7.382333869972e+02, -7.543047e+01, -1.182755e+02
7.479215070369e+02, -7.544647e+01, -1.196727e+02
7.576096270766e+02, -7.523108e+01, -1.193565e+02
7.672977471162e+02, -7.506158e+01, -1.182607e+02
7.769858671559e+02, -7.463925e+01, -1.184285e+02
7.866739871956e+02, -7.539322e+01, -1.193083e+02
7.963621072353e+02, -7.547155e+01, -1.192559e+02
8.060502272750e+02, -7.548209e+01, -1.197180e+02
8.157383473147e+02, -7.569545e+01, -1.198286e+02
8.254264673543e+02, -7.620350e+01, -1.186612e+02
8.351145873940e+02, -7.593140e+01, -1.190426e+02
8.448027074337e+02, -7.537119e+01, -1.189121e+02
8.544908274734e+02, -7.551110e+01, -1.189306e+02
8.641789475131e+02, -7.588464e+01, -1.189442e+02
8.738670675527e+02, -7.658691e+01, -1.185043e+02
8.835551875924e+02, -7.572771e+01, -1.183614e+02
8.932433076321e+02, -7.630411e+01, -1.189312e+02
9.029314276718e+02, -7.654169e+01, -1.184794e+02
9.126195477115e+02, -7.628502e+01, -1.187744e+02
9.223076677512e+02, -7.619712e+01, -1.189130e+02
9.319957877908e+02, -7.673325e+01, -1.182121e+02
9.416839078305e+02, -7.694034e+01, -1.182262e+02
9.513720278702e+02, -7.730998e+01, -1.193397e+02
9.610601479099e+02, -7.734524e+01, -1.187600e+02
9.707482679496e+02, -7.720390e+01, -1.188427e+02
9.804363879893e+02, -7.761842e+01, -1.192161e+02
9.901245080289e+02, -7.741408e+01, -1.193993e+02
